date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2016-03-19,22,13,0.0,11.6,5,73,05:01 PM,03:19 AM,06:57 AM,07:07 PM,9,17,18,17,36,10,58,0.0,1023,22,10,125,27,Argentina
2016-03-20,22,16,0.0,11.6,5,80,05:38 PM,04:15 AM,06:58 AM,07:05 PM,10,19,19,19,29,22,58,0.1,1022,22,10,95,21,Argentina
2016-03-21,24,17,0.0,10.3,5,87,06:11 PM,05:10 AM,06:59 AM,07:04 PM,14,20,21,20,20,58,69,3.4,1017,24,10,95,15,Argentina
2016-03-22,28,19,0.0,11.6,6,94,06:44 PM,06:05 AM,07:00 AM,07:02 PM,16,24,24,23,11,2,65,0.0,1016,28,10,117,8,Argentina
2016-03-23,30,17,0.0,11.6,6,100,07:16 PM,06:59 AM,07:01 AM,07:01 PM,14,24,24,23,19,2,60,0.0,1015,30,10,139,14,Argentina
2016-03-24,28,18,0.0,11.6,6,100,07:48 PM,07:52 AM,07:01 AM,07:00 PM,14,24,24,23,23,4,57,0.0,1018,28,10,218,18,Argentina
2016-03-25,21,17,0.0,5.8,4,84,08:21 PM,08:45 AM,07:02 AM,06:58 PM,13,19,19,19,44,86,71,0.4,1024,21,10,123,33,Argentina
2016-03-26,22,17,0.0,7.2,5,76,08:55 PM,09:39 AM,07:03 AM,06:57 PM,15,19,20,19,38,77,76,4.3,1021,22,10,124,27,Argentina
2016-03-27,25,18,0.0,11.5,5,69,09:33 PM,10:32 AM,07:04 AM,06:55 PM,15,21,21,21,34,48,73,1.1,1017,25,10,155,25,Argentina
2016-03-28,29,17,0.0,11.5,6,62,10:13 PM,11:25 AM,07:05 AM,06:54 PM,15,22,22,22,25,19,68,0.1,1015,29,10,204,17,Argentina
2016-03-29,29,20,0.0,8.7,6,55,10:58 PM,12:17 PM,07:05 AM,06:53 PM,14,25,25,24,13,31,53,0.0,1017,29,10,160,8,Argentina
2016-03-30,29,20,0.0,11.5,7,47,11:47 PM,01:09 PM,07:06 AM,06:51 PM,15,25,25,24,27,5,58,0.0,1018,29,10,39,17,Argentina
2016-03-31,31,19,0.0,10.1,6,43,No moonrise,01:59 PM,07:07 AM,06:50 PM,15,25,25,24,32,19,57,0.0,1016,31,10,36,19,Argentina
2016-04-01,29,22,0.0,11.4,6,26,12:40 AM,02:47 PM,07:08 AM,06:49 PM,17,27,27,25,33,23,62,7.9,1013,29,9,39,20,Argentina
2016-04-02,23,20,0.0,5.7,5,19,01:38 AM,03:33 PM,07:09 AM,06:47 PM,20,22,24,22,23,71,89,79.3,1010,23,6,116,14,Argentina
2016-04-03,25,18,0.0,11.4,6,11,02:40 AM,04:16 PM,07:09 AM,06:46 PM,17,21,22,21,20,10,77,0.0,1015,25,10,145,14,Argentina
2016-04-04,21,20,0.0,7.2,5,4,03:45 AM,04:59 PM,07:10 AM,06:44 PM,16,21,21,21,39,60,75,10.1,1017,21,9,73,27,Argentina
2016-04-05,23,19,0.0,5.7,5,0,04:52 AM,05:41 PM,07:11 AM,06:43 PM,19,21,23,21,19,87,87,0.3,1015,23,10,162,13,Argentina
2016-04-06,22,19,0.0,5.7,5,0,06:01 AM,06:22 PM,07:12 AM,06:42 PM,18,20,21,20,28,89,85,44.1,1012,22,8,131,20,Argentina
2016-04-07,24,18,0.0,11.3,6,0,07:11 AM,07:05 PM,07:12 AM,06:40 PM,17,20,21,20,19,6,80,0.7,1013,24,10,114,14,Argentina
2016-04-08,22,19,0.0,7.1,5,3,08:22 AM,07:50 PM,07:13 AM,06:39 PM,18,20,21,20,25,75,84,1.9,1013,22,10,113,18,Argentina
2016-04-09,23,18,0.0,7.1,5,11,09:32 AM,08:37 PM,07:14 AM,06:38 PM,16,20,21,20,32,78,77,1.1,1015,23,7,138,24,Argentina
2016-04-10,20,15,0.0,8.6,4,19,10:39 AM,09:29 PM,07:15 AM,06:36 PM,13,17,17,17,43,49,75,1.0,1021,20,10,135,32,Argentina
2016-04-11,21,16,0.0,8.6,4,26,11:43 AM,10:22 PM,07:16 AM,06:35 PM,14,18,18,18,39,67,77,2.4,1023,21,7,130,29,Argentina
2016-04-12,22,17,0.0,10.1,5,34,12:41 PM,11:19 PM,07:16 AM,06:34 PM,14,19,20,19,35,65,74,0.3,1022,22,10,97,25,Argentina
2016-04-13,21,13,0.0,8.6,4,41,01:34 PM,No moonset,07:17 AM,06:33 PM,10,16,17,16,21,41,67,0.1,1016,21,9,189,14,Argentina
2016-04-14,19,12,0.0,8.6,4,49,02:20 PM,12:16 AM,07:18 AM,06:31 PM,10,15,16,15,22,51,69,1.4,1019,19,9,192,14,Argentina
2016-04-15,21,11,0.0,10.1,4,56,03:02 PM,01:13 AM,07:19 AM,06:30 PM,10,16,17,16,22,37,68,0.2,1019,21,10,175,14,Argentina
2016-04-16,22,13,0.0,11.1,5,64,03:39 PM,02:10 AM,07:19 AM,06:29 PM,12,17,18,17,24,17,70,0.0,1018,22,10,158,16,Argentina
2016-04-17,23,14,0.0,8.6,4,71,04:13 PM,03:05 AM,07:20 AM,06:28 PM,13,18,19,18,23,53,73,1.0,1016,23,10,184,15,Argentina
2016-04-18,23,14,0.0,8.6,4,79,04:46 PM,04:00 AM,07:21 AM,06:26 PM,12,18,19,18,19,42,69,0.7,1016,23,10,206,12,Argentina
2016-04-19,24,14,0.0,8.6,4,87,05:18 PM,04:54 AM,07:22 AM,06:25 PM,13,19,20,19,18,48,68,0.3,1016,24,10,192,11,Argentina
2016-04-20,22,15,0.0,8.6,4,94,05:50 PM,05:47 AM,07:23 AM,06:24 PM,13,19,20,19,18,50,70,1.2,1015,22,10,137,11,Argentina
2016-04-21,22,16,0.0,11.0,5,100,06:22 PM,06:40 AM,07:23 AM,06:23 PM,10,18,18,18,29,25,60,0.0,1014,22,10,230,18,Argentina
2016-04-22,21,13,0.0,11.0,5,100,06:56 PM,07:34 AM,07:24 AM,06:22 PM,10,16,17,16,35,3,63,0.0,1017,21,10,88,21,Argentina
2016-04-23,23,16,0.0,7.0,5,83,07:33 PM,08:27 AM,07:25 AM,06:20 PM,15,19,20,19,25,56,80,0.2,1007,23,10,132,16,Argentina
2016-04-24,21,17,0.0,10.9,4,76,08:12 PM,09:21 AM,07:26 AM,06:19 PM,13,19,19,19,31,46,73,0.0,1009,21,10,193,22,Argentina
2016-04-25,13,12,0.0,7.0,3,68,08:55 PM,10:13 AM,07:26 AM,06:18 PM,9,11,13,11,42,76,76,12.1,1015,13,6,177,31,Argentina
2016-04-26,14,9,0.0,10.1,3,61,09:43 PM,11:05 AM,07:27 AM,06:17 PM,4,8,11,8,41,33,59,0.0,1019,14,10,214,30,Argentina
2016-04-27,12,6,0.0,10.9,4,53,10:33 PM,11:55 AM,07:28 AM,06:16 PM,3,7,10,7,36,30,65,0.1,1022,12,10,222,26,Argentina
2016-04-28,15,7,0.0,10.9,4,46,11:29 PM,12:43 PM,07:29 AM,06:15 PM,5,8,10,8,22,13,69,0.0,1023,15,10,250,15,Argentina
2016-04-29,15,9,0.0,10.1,3,38,No moonrise,01:29 PM,07:30 AM,06:14 PM,4,9,12,9,29,44,60,0.0,1024,15,10,217,19,Argentina
2016-04-30,15,7,0.0,10.8,4,30,12:27 AM,02:11 PM,07:30 AM,06:13 PM,5,9,11,9,19,7,68,0.0,1025,15,10,141,13,Argentina
2016-05-01,18,8,0.0,10.8,4,29,01:29 AM,02:53 PM,07:31 AM,06:12 PM,6,11,12,11,26,26,68,0.0,1020,18,10,305,16,Argentina
2016-05-02,19,11,0.0,6.9,4,22,02:32 AM,03:33 PM,07:32 AM,06:11 PM,8,14,14,14,17,78,66,0.0,1021,19,10,221,10,Argentina
2016-05-03,17,9,0.0,10.8,4,15,03:39 AM,04:13 PM,07:33 AM,06:10 PM,7,11,13,11,22,21,70,0.0,1025,17,10,119,16,Argentina
2016-05-04,19,9,0.0,10.8,4,8,04:46 AM,04:54 PM,07:34 AM,06:09 PM,8,13,13,13,13,9,73,0.0,1021,19,10,182,9,Argentina
2016-05-05,17,13,0.0,5.4,4,0,05:56 AM,05:37 PM,07:34 AM,06:08 PM,11,14,15,14,18,81,79,8.7,1022,17,9,177,12,Argentina
2016-05-06,15,12,0.0,6.9,3,0,07:07 AM,06:23 PM,07:35 AM,06:07 PM,11,12,14,12,29,83,86,14.3,1024,15,7,111,21,Argentina
2016-05-07,16,10,0.0,10.0,4,0,08:16 AM,07:13 PM,07:36 AM,06:06 PM,9,11,13,11,26,48,79,0.0,1024,16,10,111,18,Argentina
2016-05-08,18,12,0.0,6.9,4,7,09:24 AM,08:07 PM,07:37 AM,06:06 PM,12,14,15,14,30,89,85,0.4,1020,18,10,92,20,Argentina
2016-05-09,19,14,0.0,10.0,4,14,10:27 AM,09:04 PM,07:37 AM,06:05 PM,14,16,16,16,18,54,85,0.0,1018,19,10,85,11,Argentina
2016-05-10,18,14,0.0,5.3,4,21,11:24 AM,10:03 PM,07:38 AM,06:04 PM,13,16,16,16,29,93,83,0.4,1021,18,10,128,20,Argentina
2016-05-11,15,10,0.0,10.6,4,29,12:15 PM,11:03 PM,07:39 AM,06:03 PM,8,10,12,10,26,21,74,0.0,1026,15,10,131,17,Argentina
2016-05-12,15,9,0.0,10.6,4,36,01:00 PM,No moonset,07:40 AM,06:02 PM,7,10,12,10,19,25,76,0.0,1028,15,10,127,12,Argentina
2016-05-13,15,9,0.0,8.5,3,43,01:40 PM,12:01 AM,07:40 AM,06:02 PM,8,10,12,10,19,36,79,0.0,1026,15,10,91,12,Argentina
2016-05-14,17,10,0.0,10.6,4,50,02:15 PM,12:58 AM,07:41 AM,06:01 PM,10,12,13,12,24,20,82,0.0,1020,17,10,61,16,Argentina
2016-05-15,14,11,0.0,5.3,3,58,02:49 PM,01:54 AM,07:42 AM,06:00 PM,11,11,13,11,30,84,88,1.4,1014,14,10,171,21,Argentina
2016-05-16,13,9,0.0,8.7,4,65,03:21 PM,02:48 AM,07:43 AM,05:59 PM,6,8,10,8,32,29,76,0.0,1021,13,10,207,22,Argentina
2016-05-17,13,7,0.0,8.7,3,72,03:52 PM,03:42 AM,07:43 AM,05:59 PM,4,7,9,7,26,21,70,0.0,1021,13,10,219,17,Argentina
2016-05-18,9,7,0.0,8.7,3,80,04:24 PM,04:35 AM,07:44 AM,05:58 PM,6,7,9,7,19,16,81,0.4,1023,9,10,187,12,Argentina
2016-05-19,18,13,0.0,7.1,4,87,04:57 PM,05:29 AM,07:45 AM,05:58 PM,13,15,16,15,19,64,83,1.1,1017,18,9,124,12,Argentina
2016-05-20,18,13,0.0,7.1,4,94,05:33 PM,06:22 AM,07:46 AM,05:57 PM,13,15,15,15,21,63,86,1.4,1016,18,9,169,13,Argentina
2016-05-21,20,14,0.0,7.1,4,100,06:11 PM,07:16 AM,07:46 AM,05:56 PM,14,16,17,16,25,61,85,4.0,1014,20,9,177,15,Argentina
2016-05-22,14,9,0.0,7.1,3,100,06:53 PM,08:09 AM,07:47 AM,05:56 PM,7,9,11,9,20,36,77,0.3,1023,14,10,221,13,Argentina
2016-05-23,16,9,0.0,8.7,4,84,07:40 PM,09:02 AM,07:48 AM,05:55 PM,6,11,12,11,14,17,71,0.0,1027,16,10,218,9,Argentina
2016-05-24,16,9,0.0,7.1,3,77,08:29 PM,09:53 AM,07:48 AM,05:55 PM,8,10,12,10,25,30,76,0.0,1027,16,10,15,16,Argentina
2016-05-25,19,11,0.0,7.1,3,70,09:24 PM,10:42 AM,07:49 AM,05:54 PM,9,13,14,13,22,34,76,0.0,1022,19,10,86,13,Argentina
2016-05-26,12,12,0.0,5.4,3,62,10:20 PM,11:28 AM,07:50 AM,05:54 PM,9,11,13,11,24,63,80,0.0,1024,12,10,138,15,Argentina
2016-05-27,15,10,0.0,7.1,3,55,11:20 PM,12:11 PM,07:50 AM,05:54 PM,10,11,12,11,31,41,87,0.0,1027,15,10,133,20,Argentina
2016-05-28,14,13,0.0,3.8,3,48,No moonrise,12:52 PM,07:51 AM,05:53 PM,12,11,13,11,42,77,89,7.3,1027,14,9,114,27,Argentina
2016-05-29,15,14,0.0,3.8,4,40,12:21 AM,01:32 PM,07:52 AM,05:53 PM,14,14,15,14,30,98,95,12.0,1016,15,7,143,20,Argentina
2016-05-30,13,12,0.0,3.8,3,33,01:25 AM,02:10 PM,07:52 AM,05:53 PM,11,11,13,11,36,98,90,0.6,1008,13,9,267,25,Argentina
2016-05-31,15,9,0.0,7.0,3,29,02:30 AM,02:49 PM,07:53 AM,05:52 PM,8,10,12,10,22,66,78,1.9,1017,15,8,201,13,Argentina
2016-06-01,14,9,0.0,7.0,3,12,03:37 AM,03:29 PM,07:53 AM,05:52 PM,7,8,11,8,34,30,77,0.0,1015,14,10,244,23,Argentina
2016-06-02,11,8,0.0,3.7,2,4,04:44 AM,04:12 PM,07:54 AM,05:52 PM,7,6,9,6,35,60,83,0.5,1012,11,10,253,23,Argentina
2016-06-03,14,8,0.0,8.7,4,0,05:54 AM,04:59 PM,07:55 AM,05:52 PM,7,9,10,9,15,22,81,0.0,1016,14,10,174,9,Argentina
2016-06-04,11,9,0.0,3.7,2,0,07:02 AM,05:51 PM,07:55 AM,05:51 PM,8,9,10,9,14,85,88,6.3,1017,11,8,277,9,Argentina
2016-06-05,12,7,0.0,7.0,2,0,08:08 AM,06:47 PM,07:56 AM,05:51 PM,6,8,9,8,13,66,84,0.0,1019,12,8,222,9,Argentina
2016-06-06,13,7,0.0,8.7,4,3,09:09 AM,07:46 PM,07:56 AM,05:51 PM,6,8,10,8,30,32,74,0.0,1017,13,10,286,20,Argentina
2016-06-07,13,8,0.0,8.7,4,11,10:04 AM,08:46 PM,07:57 AM,05:51 PM,4,7,10,7,41,6,66,0.0,1016,13,10,257,27,Argentina
2016-06-08,11,6,0.0,8.7,3,18,10:53 AM,09:47 PM,07:57 AM,05:51 PM,1,5,8,5,35,1,60,0.0,1022,11,10,241,22,Argentina
2016-06-09,14,7,0.0,3.7,3,26,11:36 AM,10:47 PM,07:58 AM,05:51 PM,4,8,9,8,21,66,69,0.4,1023,14,9,261,14,Argentina
2016-06-10,5,5,0.0,8.7,3,33,12:14 PM,11:44 PM,07:58 AM,05:51 PM,2,2,6,2,33,13,79,1.1,1028,5,10,218,20,Argentina
2016-06-11,12,3,0.0,8.7,3,41,12:49 PM,No moonset,07:58 AM,05:51 PM,0,3,6,3,34,2,62,0.0,1027,12,10,254,20,Argentina
2016-06-12,16,6,0.0,8.7,4,48,01:22 PM,12:40 AM,07:59 AM,05:51 PM,4,8,10,8,19,0,68,0.0,1028,16,10,196,12,Argentina
2016-06-13,14,7,0.0,7.0,3,56,01:54 PM,01:35 AM,07:59 AM,05:51 PM,4,8,10,8,28,21,65,0.0,1026,14,10,183,17,Argentina
2016-06-14,16,8,0.0,8.7,4,63,02:25 PM,02:28 AM,08:00 AM,05:51 PM,5,10,11,10,18,11,67,0.0,1024,16,10,167,10,Argentina
2016-06-15,10,10,0.0,8.7,2,71,02:58 PM,03:22 AM,08:00 AM,05:51 PM,8,10,11,10,17,27,83,1.7,1024,10,9,142,9,Argentina
2016-06-16,15,10,0.0,7.0,3,79,03:33 PM,04:15 AM,08:00 AM,05:51 PM,7,10,12,10,26,59,74,1.6,1018,15,9,238,16,Argentina
2016-06-17,16,9,0.0,8.7,4,86,04:10 PM,05:09 AM,08:01 AM,05:51 PM,8,11,12,11,15,3,77,0.0,1023,16,10,248,10,Argentina
2016-06-18,17,10,0.0,7.0,3,94,04:50 PM,06:03 AM,08:01 AM,05:51 PM,8,12,13,12,17,17,73,0.0,1024,17,10,258,10,Argentina
2016-06-19,15,8,0.0,8.7,4,100,05:36 PM,06:56 AM,08:01 AM,05:51 PM,6,9,11,9,20,14,74,0.0,1027,15,10,170,12,Argentina
2016-06-20,12,6,0.0,8.7,3,100,06:24 PM,07:49 AM,08:01 AM,05:52 PM,5,6,8,6,22,35,80,0.0,1030,12,10,111,14,Argentina
2016-06-21,13,7,0.0,8.7,3,84,07:18 PM,08:39 AM,08:02 AM,05:52 PM,5,7,9,7,20,27,74,0.0,1030,13,10,58,13,Argentina
2016-06-22,18,9,0.0,8.7,4,76,08:15 PM,09:27 AM,08:02 AM,05:52 PM,8,10,11,10,18,11,81,0.0,1025,18,10,48,11,Argentina
2016-06-23,16,10,0.0,8.7,4,69,09:14 PM,10:12 AM,08:02 AM,05:52 PM,9,11,12,11,18,32,83,0.0,1022,16,10,123,11,Argentina
2016-06-24,16,11,0.0,8.7,4,61,10:15 PM,10:54 AM,08:02 AM,05:53 PM,10,11,13,11,21,30,84,0.0,1022,16,10,57,13,Argentina
2016-06-25,14,10,0.0,8.7,4,54,11:18 PM,11:34 AM,08:02 AM,05:53 PM,9,10,12,10,27,26,81,0.0,1025,14,10,136,18,Argentina
2016-06-26,12,10,0.0,5.3,3,46,No moonrise,12:11 PM,08:02 AM,05:53 PM,8,8,11,8,47,79,80,10.8,1025,12,9,118,33,Argentina
2016-06-27,14,12,0.0,3.6,3,38,12:21 AM,12:49 PM,08:02 AM,05:54 PM,12,11,13,11,33,98,92,20.2,1023,14,9,175,22,Argentina
2016-06-28,12,8,0.0,5.3,3,31,01:26 AM,01:28 PM,08:02 AM,05:54 PM,8,8,10,8,24,49,85,0.0,1022,12,10,345,17,Argentina
2016-06-29,18,9,0.0,8.7,4,23,02:31 AM,02:08 PM,08:02 AM,05:54 PM,10,11,12,11,20,13,84,0.0,1020,18,10,145,12,Argentina
2016-06-30,16,14,0.0,3.6,4,16,03:38 AM,02:52 PM,08:02 AM,05:55 PM,14,15,15,15,13,92,96,4.3,1020,16,4,143,8,Argentina
2016-07-01,17,14,0.0,3.6,4,15,04:44 AM,03:40 PM,08:02 AM,05:55 PM,14,15,15,15,16,84,94,2.0,1019,17,6,190,10,Argentina
2016-07-02,13,13,0.0,3.6,3,8,05:50 AM,04:32 PM,08:02 AM,05:56 PM,12,12,13,12,22,96,95,3.8,1020,13,5,140,15,Argentina
2016-07-03,14,13,0.0,3.6,3,1,06:53 AM,05:29 PM,08:02 AM,05:56 PM,13,13,14,13,20,100,97,10.6,1015,14,7,182,13,Argentina
2016-07-04,13,12,0.0,3.6,3,0,07:51 AM,06:29 PM,08:02 AM,05:57 PM,11,10,12,10,29,100,94,29.5,1016,13,8,172,19,Argentina
2016-07-05,10,9,0.0,3.6,2,0,08:43 AM,07:31 PM,08:02 AM,05:57 PM,8,7,10,7,25,93,87,2.1,1017,10,7,189,18,Argentina
2016-07-06,13,7,0.0,7.0,3,6,09:30 AM,08:31 PM,08:02 AM,05:58 PM,6,7,10,7,27,39,80,17.9,1015,13,9,258,17,Argentina
2016-07-07,16,8,0.0,8.7,4,14,10:10 AM,09:31 PM,08:02 AM,05:58 PM,7,9,11,9,24,2,76,0.0,1018,16,10,269,15,Argentina
2016-07-08,17,10,0.0,7.0,3,21,10:48 AM,10:28 PM,08:01 AM,05:59 PM,9,12,13,12,25,15,79,0.0,1020,17,10,243,14,Argentina
2016-07-09,16,11,0.0,8.7,4,28,11:22 AM,11:24 PM,08:01 AM,05:59 PM,10,12,13,12,21,18,86,0.0,1016,16,10,101,13,Argentina
2016-07-10,15,12,0.0,5.0,3,35,11:55 AM,No moonset,08:01 AM,06:00 PM,12,13,14,13,12,88,91,1.7,1014,15,6,147,8,Argentina
2016-07-11,14,12,0.0,8.3,3,43,12:26 PM,12:18 AM,08:00 AM,06:00 PM,11,11,13,11,20,70,91,0.9,1011,14,9,117,13,Argentina
2016-07-12,15,10,0.0,10.0,4,50,12:58 PM,01:13 AM,08:00 AM,06:01 PM,8,10,12,10,33,21,79,0.0,1014,15,10,250,21,Argentina
2016-07-13,14,8,0.0,10.0,4,57,01:32 PM,02:06 AM,08:00 AM,06:01 PM,5,9,11,9,22,20,68,0.0,1016,14,10,140,13,Argentina
2016-07-14,14,10,0.0,10.0,3,65,02:08 PM,03:00 AM,07:59 AM,06:02 PM,8,10,12,10,27,44,81,3.2,1013,14,10,104,17,Argentina
2016-07-15,14,9,0.0,10.0,3,72,02:47 PM,03:53 AM,07:59 AM,06:03 PM,7,8,11,8,29,42,79,1.0,1016,14,9,226,19,Argentina
2016-07-16,11,6,0.0,8.4,2,79,03:30 PM,04:47 AM,07:59 AM,06:03 PM,3,4,8,4,39,46,72,0.0,1021,11,10,224,27,Argentina
2016-07-17,11,3,0.0,10.5,3,86,04:17 PM,05:41 AM,07:58 AM,06:04 PM,2,4,7,4,24,21,71,0.1,1026,11,10,185,16,Argentina
2016-07-18,13,8,0.0,8.4,3,94,05:09 PM,06:32 AM,07:58 AM,06:05 PM,6,8,10,8,29,57,76,2.2,1021,13,9,201,17,Argentina
2016-07-19,13,8,0.0,8.4,3,100,06:05 PM,07:22 AM,07:57 AM,06:05 PM,6,9,11,9,26,61,77,2.8,1018,13,9,238,16,Argentina
2016-07-20,13,7,0.0,10.0,3,100,07:05 PM,08:08 AM,07:57 AM,06:06 PM,5,8,10,8,30,47,74,0.2,1017,13,10,210,19,Argentina
2016-07-21,13,7,0.0,8.4,2,85,08:07 PM,08:53 AM,07:56 AM,06:07 PM,5,8,10,8,25,58,75,4.4,1016,13,9,214,16,Argentina
2016-07-22,12,7,0.0,5.3,2,77,09:10 PM,09:34 AM,07:55 AM,06:07 PM,5,7,10,7,29,69,76,12.6,1018,12,9,203,18,Argentina
2016-07-23,11,6,0.0,10.0,2,70,10:14 PM,10:13 AM,07:55 AM,06:08 PM,4,6,9,6,24,40,73,0.0,1021,11,10,185,14,Argentina
2016-07-24,13,6,0.0,10.6,2,63,11:19 PM,10:52 AM,07:54 AM,06:09 PM,5,8,10,8,22,35,74,0.8,1023,13,10,163,14,Argentina
2016-07-25,14,7,0.0,8.4,3,55,No moonrise,11:30 AM,07:54 AM,06:09 PM,6,8,10,8,31,51,76,3.8,1021,14,10,192,18,Argentina
2016-07-26,15,8,0.0,8.4,3,48,12:23 AM,12:09 PM,07:53 AM,06:10 PM,7,9,11,9,27,56,77,1.5,1021,15,9,156,16,Argentina
2016-07-27,15,9,0.0,8.4,3,41,01:29 AM,12:51 PM,07:52 AM,06:11 PM,8,11,12,11,22,57,77,0.1,1020,15,9,147,13,Argentina
2016-07-28,11,7,0.0,8.5,2,34,02:34 AM,01:36 PM,07:51 AM,06:11 PM,6,7,9,7,19,36,81,0.0,1028,11,10,98,12,Argentina
2016-07-29,14,7,0.0,10.6,4,26,03:39 AM,02:25 PM,07:51 AM,06:12 PM,7,8,10,8,25,6,83,0.0,1024,14,10,60,16,Argentina
2016-07-30,15,9,0.0,10.0,3,19,04:41 AM,03:19 PM,07:50 AM,06:13 PM,10,10,12,10,21,33,90,0.0,1018,15,8,77,13,Argentina
2016-07-31,15,12,0.0,5.3,3,15,05:40 AM,04:16 PM,07:49 AM,06:13 PM,13,13,14,13,19,85,95,11.8,1014,15,9,158,12,Argentina
2016-08-01,13,8,0.0,8.5,3,5,06:33 AM,05:16 PM,07:48 AM,06:14 PM,8,8,10,8,24,56,87,0.0,1023,13,10,180,17,Argentina
2016-08-02,13,7,0.0,10.7,4,0,07:22 AM,06:16 PM,07:47 AM,06:15 PM,8,9,10,9,14,8,82,0.0,1028,13,10,95,10,Argentina
2016-08-03,14,8,0.0,10.7,4,0,08:05 AM,07:17 PM,07:46 AM,06:16 PM,8,8,10,8,26,13,85,0.0,1023,14,10,53,16,Argentina
2016-08-04,17,10,0.0,10.0,3,2,08:44 AM,08:15 PM,07:46 AM,06:16 PM,11,12,13,12,15,43,89,0.0,1017,17,9,127,9,Argentina
2016-08-05,17,12,0.0,10.7,5,10,09:20 AM,09:13 PM,07:45 AM,06:17 PM,12,14,14,14,11,18,86,0.6,1014,17,10,147,7,Argentina
2016-08-06,17,10,0.0,10.7,4,17,09:54 AM,10:08 PM,07:44 AM,06:18 PM,8,13,13,13,21,5,68,0.0,1018,17,10,239,12,Argentina
2016-08-07,17,10,0.0,10.8,4,24,10:26 AM,11:02 PM,07:43 AM,06:19 PM,6,12,13,12,17,16,64,0.0,1021,17,10,170,10,Argentina
2016-08-08,19,12,0.0,10.0,4,32,10:58 AM,11:56 PM,07:42 AM,06:19 PM,9,13,14,13,24,52,74,0.0,1020,19,10,275,14,Argentina
2016-08-09,20,10,0.0,10.8,5,39,11:31 AM,No moonset,07:41 AM,06:20 PM,10,14,14,14,13,0,76,0.0,1024,20,10,196,9,Argentina
2016-08-10,17,11,0.0,10.8,4,46,12:06 PM,12:50 AM,07:40 AM,06:21 PM,8,13,14,13,16,1,69,0.0,1026,17,10,153,11,Argentina
2016-08-11,18,9,0.0,5.4,3,53,12:43 PM,01:43 AM,07:39 AM,06:21 PM,8,12,13,12,32,60,74,0.0,1022,18,10,12,18,Argentina
2016-08-12,21,11,0.0,10.8,5,61,01:24 PM,02:36 AM,07:38 AM,06:22 PM,11,14,15,14,22,4,79,0.0,1019,21,10,221,13,Argentina
2016-08-13,20,13,0.0,10.9,5,68,02:09 PM,03:30 AM,07:37 AM,06:23 PM,12,15,16,15,32,16,77,0.0,1012,20,10,258,18,Argentina
2016-08-14,19,11,0.0,7.0,4,75,02:58 PM,04:21 AM,07:35 AM,06:24 PM,7,14,15,14,16,40,60,0.0,1013,19,10,160,8,Argentina
2016-08-15,18,13,0.0,10.9,5,82,03:53 PM,05:12 AM,07:34 AM,06:24 PM,9,14,15,14,25,12,67,0.0,1009,18,10,204,15,Argentina
2016-08-16,21,12,0.0,10.9,5,90,04:51 PM,06:00 AM,07:33 AM,06:25 PM,7,15,16,15,21,16,58,0.0,1007,21,10,293,12,Argentina
2016-08-17,17,10,0.0,10.9,4,97,05:53 PM,06:46 AM,07:32 AM,06:26 PM,4,12,13,12,38,7,55,0.0,1014,17,10,249,22,Argentina
2016-08-18,19,10,0.0,11.0,4,100,06:57 PM,07:30 AM,07:31 AM,06:26 PM,4,12,13,12,24,8,53,0.0,1019,19,10,238,14,Argentina
2016-08-19,16,11,0.0,7.0,3,88,08:02 PM,08:10 AM,07:30 AM,06:27 PM,5,13,13,13,12,59,58,0.2,1019,16,10,109,7,Argentina
2016-08-20,13,7,0.0,11.0,3,81,09:08 PM,08:50 AM,07:28 AM,06:28 PM,5,8,10,8,30,46,67,0.0,1025,13,10,168,21,Argentina
2016-08-21,13,3,0.0,11.0,3,74,10:15 PM,09:30 AM,07:27 AM,06:29 PM,2,6,8,6,21,10,66,0.0,1030,13,10,243,14,Argentina
2016-08-22,19,8,0.0,11.0,4,67,11:21 PM,10:09 AM,07:26 AM,06:29 PM,6,11,13,11,37,1,64,0.0,1021,19,10,302,22,Argentina
2016-08-23,22,10,0.0,11.1,5,59,No moonrise,10:51 AM,07:25 AM,06:30 PM,7,14,15,14,29,1,58,0.0,1020,22,10,246,16,Argentina
2016-08-24,23,12,0.0,11.1,5,52,12:27 AM,11:35 AM,07:23 AM,06:31 PM,10,15,16,15,28,15,70,0.0,1018,23,10,198,16,Argentina
2016-08-25,23,14,0.0,11.1,5,45,01:32 AM,12:22 PM,07:22 AM,06:31 PM,13,17,18,17,21,3,75,0.0,1015,23,10,124,13,Argentina
2016-08-26,26,16,0.0,11.1,6,38,02:34 AM,01:14 PM,07:21 AM,06:32 PM,16,20,20,20,23,4,79,0.2,1011,26,10,54,13,Argentina
2016-08-27,14,10,0.0,5.6,3,30,03:33 AM,02:09 PM,07:20 AM,06:33 PM,11,11,13,11,45,65,88,51.0,1013,14,6,141,29,Argentina
2016-08-28,15,8,0.0,11.2,4,23,04:27 AM,03:07 PM,07:18 AM,06:34 PM,8,8,11,8,32,23,80,0.6,1021,15,10,151,22,Argentina
